model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
coarsening,,sdwpf,2144,720,2024,2.116204158725829,0.764931576203226,gind_coarsening_sdwpf_pl720_s2024
coarsening,,sdwpf,2144,720,2025,1.9420978892005016,0.7194511240369902,gind_coarsening_sdwpf_pl720_s2025
finch_like,,ashrae,2362,96,2021,1076.638916015625,0.6898790597915649,gind_finch_like_ashrae_pl96_s2021
finch_like,,ashrae,2362,96,2022,1073.8961181640625,0.693796694278717,gind_finch_like_ashrae_pl96_s2022
finch_like,,ashrae,2362,96,2023,1075.0802001953125,0.6918455362319946,gind_finch_like_ashrae_pl96_s2023
finch_like,,ashrae,2362,96,2024,1058.4334716796875,0.688922643661499,gind_finch_like_ashrae_pl96_s2024
finch_like,,ashrae,2362,96,2025,1062.959228515625,0.6909072995185852,gind_finch_like_ashrae_pl96_s2025
finch_like,,ashrae,2362,192,2021,1860.755126953125,0.8377107977867126,gind_finch_like_ashrae_pl192_s2021
finch_like,,ashrae,2362,192,2022,1968.576904296875,0.862028956413269,gind_finch_like_ashrae_pl192_s2022
finch_like,,ashrae,2362,192,2023,1912.7122802734375,0.8385124206542969,gind_finch_like_ashrae_pl192_s2023
finch_like,,ashrae,2362,192,2024,1879.4310302734375,0.8404744267463684,gind_finch_like_ashrae_pl192_s2024
finch_like,,ashrae,2362,192,2025,1958.846435546875,0.8580853939056396,gind_finch_like_ashrae_pl192_s2025
finch_like,,ashrae,2362,336,2021,1879.361328125,0.881385087966919,gind_finch_like_ashrae_pl336_s2021
finch_like,,ashrae,2362,336,2022,1878.218017578125,0.8802595138549805,gind_finch_like_ashrae_pl336_s2022
finch_like,,ashrae,2362,336,2023,1878.9781494140625,0.8787178993225098,gind_finch_like_ashrae_pl336_s2023
finch_like,,ashrae,2362,336,2024,1877.80908203125,0.8772830367088318,gind_finch_like_ashrae_pl336_s2024
finch_like,,ashrae,2362,336,2025,1879.6846923828125,0.8808276653289795,gind_finch_like_ashrae_pl336_s2025
finch_like,,ashrae,2362,720,2021,1353.2349853515625,0.954794704914093,gind_finch_like_ashrae_pl720_s2021
finch_like,,ashrae,2362,720,2022,1350.0350341796875,0.9447535872459412,gind_finch_like_ashrae_pl720_s2022
finch_like,,ashrae,2362,720,2023,1344.385986328125,0.935861349105835,gind_finch_like_ashrae_pl720_s2023
finch_like,,ashrae,2362,720,2024,1356.8990478515625,0.9600641131401062,gind_finch_like_ashrae_pl720_s2024
finch_like,,ashrae,2362,720,2025,1355.2298583984375,0.9552210569381714,gind_finch_like_ashrae_pl720_s2025
finch_like,,basf,244,96,2021,0.13304503262043,0.0841783881187439,gind_finch_like_basf_pl96_s2021
finch_like,,basf,244,96,2022,0.14086003601551056,0.08798105269670486,gind_finch_like_basf_pl96_s2022
finch_like,,basf,244,96,2023,0.14850513637065887,0.09066253900527954,gind_finch_like_basf_pl96_s2023
finch_like,,basf,244,96,2024,0.1469709426164627,0.09018006175756454,gind_finch_like_basf_pl96_s2024
finch_like,,basf,244,96,2025,0.1344025880098343,0.0851958841085434,gind_finch_like_basf_pl96_s2025
finch_like,,basf,244,192,2021,0.17763569951057434,0.10132409632205963,gind_finch_like_basf_pl192_s2021
finch_like,,basf,244,192,2022,0.17636168003082275,0.10082700848579407,gind_finch_like_basf_pl192_s2022
finch_like,,basf,244,192,2023,0.17773562669754028,0.10131657868623734,gind_finch_like_basf_pl192_s2023
finch_like,,basf,244,192,2024,0.17777274549007416,0.10131487250328064,gind_finch_like_basf_pl192_s2024
finch_like,,basf,244,192,2025,0.1777641922235489,0.10131354629993439,gind_finch_like_basf_pl192_s2025
finch_like,,basf,244,336,2021,0.21296660602092743,0.11162260174751282,gind_finch_like_basf_pl336_s2021
finch_like,,basf,244,336,2022,0.21303099393844604,0.1117190271615982,gind_finch_like_basf_pl336_s2022
finch_like,,basf,244,336,2023,0.21301423013210297,0.11171015352010727,gind_finch_like_basf_pl336_s2023
finch_like,,basf,244,336,2024,0.21285505592823029,0.11158739775419235,gind_finch_like_basf_pl336_s2024
finch_like,,basf,244,336,2025,0.21287406980991364,0.11171279847621918,gind_finch_like_basf_pl336_s2025
finch_like,,basf,244,720,2021,0.2957754135131836,0.13175372779369354,gind_finch_like_basf_pl720_s2021
finch_like,,basf,244,720,2022,0.2955242395401001,0.13168965280056,gind_finch_like_basf_pl720_s2022
finch_like,,basf,244,720,2023,0.29540959000587463,0.1316794604063034,gind_finch_like_basf_pl720_s2023
finch_like,,basf,244,720,2024,0.29557371139526367,0.13170218467712402,gind_finch_like_basf_pl720_s2024
finch_like,,basf,244,720,2025,0.2952134907245636,0.13157044351100922,gind_finch_like_basf_pl720_s2025
finch_like,,bdg2,2817,96,2021,10498700.0,13.368898391723633,gind_finch_like_bdg2_pl96_s2021
finch_like,,bdg2,2817,96,2022,10493638.0,13.358582496643066,gind_finch_like_bdg2_pl96_s2022
finch_like,,bdg2,2817,96,2023,10521229.0,13.486074447631836,gind_finch_like_bdg2_pl96_s2023
finch_like,,bdg2,2817,96,2024,10525086.0,13.529056549072266,gind_finch_like_bdg2_pl96_s2024
finch_like,,bdg2,2817,96,2025,10515222.0,13.438308715820312,gind_finch_like_bdg2_pl96_s2025
finch_like,,bdg2,2817,192,2021,5775762.0,13.84611988067627,gind_finch_like_bdg2_pl192_s2021
finch_like,,bdg2,2817,192,2022,5766784.0,13.786666870117188,gind_finch_like_bdg2_pl192_s2022
finch_like,,bdg2,2817,192,2023,5789773.0,13.940824508666992,gind_finch_like_bdg2_pl192_s2023
finch_like,,bdg2,2817,192,2024,5765416.5,13.802790641784668,gind_finch_like_bdg2_pl192_s2024
finch_like,,bdg2,2817,192,2025,5772123.0,13.820484161376953,gind_finch_like_bdg2_pl192_s2025
finch_like,,bdg2,2817,336,2021,3754264.75,13.985896110534668,gind_finch_like_bdg2_pl336_s2021
finch_like,,bdg2,2817,336,2022,3756678.0,13.98562240600586,gind_finch_like_bdg2_pl336_s2022
finch_like,,bdg2,2817,336,2023,3748586.0,13.954458236694336,gind_finch_like_bdg2_pl336_s2023
finch_like,,bdg2,2817,336,2024,3750700.75,13.962206840515137,gind_finch_like_bdg2_pl336_s2024
finch_like,,bdg2,2817,336,2025,3761580.0,14.028472900390625,gind_finch_like_bdg2_pl336_s2025
finch_like,,bdg2,2817,720,2021,2573781.0,15.565885543823242,gind_finch_like_bdg2_pl720_s2021
finch_like,,bdg2,2817,720,2022,2564790.25,15.624279022216797,gind_finch_like_bdg2_pl720_s2022
finch_like,,bdg2,2817,720,2023,2548059.0,15.504073143005371,gind_finch_like_bdg2_pl720_s2023
finch_like,,bdg2,2817,720,2024,2556904.0,15.541823387145996,gind_finch_like_bdg2_pl720_s2024
finch_like,,bdg2,2817,720,2025,2558206.25,15.575965881347656,gind_finch_like_bdg2_pl720_s2025
finch_like,,care_wind,238,96,2021,1.5571601390838623,0.48371922969818115,gind_finch_like_care_wind_pl96_s2021
finch_like,,care_wind,238,96,2022,1.5605677366256714,0.48045480251312256,gind_finch_like_care_wind_pl96_s2022
finch_like,,care_wind,238,96,2023,1.5944561958312988,0.49093374609947205,gind_finch_like_care_wind_pl96_s2023
finch_like,,care_wind,238,96,2024,1.5936908721923828,0.4922358989715576,gind_finch_like_care_wind_pl96_s2024
finch_like,,care_wind,238,96,2025,1.5869953632354736,0.49344608187675476,gind_finch_like_care_wind_pl96_s2025
finch_like,,care_wind,238,192,2021,1.7861889600753784,0.5249391794204712,gind_finch_like_care_wind_pl192_s2021
finch_like,,care_wind,238,192,2022,1.866102695465088,0.5544058680534363,gind_finch_like_care_wind_pl192_s2022
finch_like,,care_wind,238,192,2023,1.8470195531845093,0.5532616972923279,gind_finch_like_care_wind_pl192_s2023
finch_like,,care_wind,238,192,2024,1.865463137626648,0.5568200945854187,gind_finch_like_care_wind_pl192_s2024
finch_like,,care_wind,238,192,2025,1.8484084606170654,0.5498384237289429,gind_finch_like_care_wind_pl192_s2025
finch_like,,care_wind,238,336,2021,2.073579788208008,0.6029624938964844,gind_finch_like_care_wind_pl336_s2021
finch_like,,care_wind,238,336,2022,2.0869040489196777,0.6069238185882568,gind_finch_like_care_wind_pl336_s2022
finch_like,,care_wind,238,336,2023,2.0978188514709473,0.6065213680267334,gind_finch_like_care_wind_pl336_s2023
finch_like,,care_wind,238,336,2024,2.057516098022461,0.6026068925857544,gind_finch_like_care_wind_pl336_s2024
finch_like,,care_wind,238,336,2025,2.088996410369873,0.6061782240867615,gind_finch_like_care_wind_pl336_s2025
finch_like,,care_wind,238,720,2021,2.3591058254241943,0.6767847537994385,gind_finch_like_care_wind_pl720_s2021
finch_like,,care_wind,238,720,2022,2.359856128692627,0.6838653683662415,gind_finch_like_care_wind_pl720_s2022
finch_like,,care_wind,238,720,2023,2.3583438396453857,0.6834571957588196,gind_finch_like_care_wind_pl720_s2023
finch_like,,care_wind,238,720,2024,2.373837471008301,0.6826370358467102,gind_finch_like_care_wind_pl720_s2024
finch_like,,care_wind,238,720,2025,2.351735830307007,0.6759783029556274,gind_finch_like_care_wind_pl720_s2025
finch_like,,kamp,228,96,2021,0.2995944023132324,0.22227519750595093,gind_finch_like_kamp_pl96_s2021
finch_like,,kamp,228,96,2022,0.3377384543418884,0.23918330669403076,gind_finch_like_kamp_pl96_s2022
finch_like,,kamp,228,96,2023,0.28024157881736755,0.20747898519039154,gind_finch_like_kamp_pl96_s2023
finch_like,,kamp,228,96,2024,0.39353224635124207,0.27026665210723877,gind_finch_like_kamp_pl96_s2024
finch_like,,kamp,228,96,2025,0.27341702580451965,0.21115894615650177,gind_finch_like_kamp_pl96_s2025
finch_like,,kamp,228,192,2021,0.44890573620796204,0.29724887013435364,gind_finch_like_kamp_pl192_s2021
finch_like,,kamp,228,192,2022,0.4650062620639801,0.30070731043815613,gind_finch_like_kamp_pl192_s2022
finch_like,,kamp,228,192,2023,0.45589107275009155,0.3124881088733673,gind_finch_like_kamp_pl192_s2023
finch_like,,kamp,228,192,2024,0.4434150457382202,0.3090028464794159,gind_finch_like_kamp_pl192_s2024
finch_like,,kamp,228,192,2025,0.4083280563354492,0.2797867953777313,gind_finch_like_kamp_pl192_s2025
finch_like,,kamp,228,336,2021,0.5505520105361938,0.3454202115535736,gind_finch_like_kamp_pl336_s2021
finch_like,,kamp,228,336,2022,0.5745044946670532,0.3554174304008484,gind_finch_like_kamp_pl336_s2022
finch_like,,kamp,228,336,2023,0.5559852123260498,0.3616132438182831,gind_finch_like_kamp_pl336_s2023
finch_like,,kamp,228,336,2024,0.5508262515068054,0.35726115107536316,gind_finch_like_kamp_pl336_s2024
finch_like,,kamp,228,336,2025,0.5495399832725525,0.3466249704360962,gind_finch_like_kamp_pl336_s2025
finch_like,,kamp,228,720,2021,0.9114730358123779,0.5097031593322754,gind_finch_like_kamp_pl720_s2021
finch_like,,kamp,228,720,2022,0.929149329662323,0.5215388536453247,gind_finch_like_kamp_pl720_s2022
finch_like,,kamp,228,720,2023,0.9189112186431885,0.5227919816970825,gind_finch_like_kamp_pl720_s2023
finch_like,,kamp,228,720,2024,0.9169203639030457,0.5205217599868774,gind_finch_like_kamp_pl720_s2024
finch_like,,kamp,228,720,2025,0.9096769690513611,0.5090657472610474,gind_finch_like_kamp_pl720_s2025
finch_like,,sdwpf,2144,96,2021,1.4178942441940308,0.613457202911377,gind_finch_like_sdwpf_pl96_s2021
finch_like,,sdwpf,2144,96,2022,1.1983106136322021,0.5410895347595215,gind_finch_like_sdwpf_pl96_s2022
finch_like,,sdwpf,2144,96,2023,1.4438512325286865,0.617892861366272,gind_finch_like_sdwpf_pl96_s2023
finch_like,,sdwpf,2144,96,2024,1.2358663082122803,0.5473834276199341,gind_finch_like_sdwpf_pl96_s2024
finch_like,,sdwpf,2144,96,2025,1.2193001508712769,0.5519229769706726,gind_finch_like_sdwpf_pl96_s2025
finch_like,,sdwpf,2144,192,2021,1.5171968936920166,0.6052335500717163,gind_finch_like_sdwpf_pl192_s2021
finch_like,,sdwpf,2144,192,2022,1.7095619440078735,0.6727036237716675,gind_finch_like_sdwpf_pl192_s2022
finch_like,,sdwpf,2144,192,2023,1.5653996467590332,0.635705292224884,gind_finch_like_sdwpf_pl192_s2023
finch_like,,sdwpf,2144,192,2024,1.5354071855545044,0.6314133405685425,gind_finch_like_sdwpf_pl192_s2024
finch_like,,sdwpf,2144,192,2025,1.5125573873519897,0.614774763584137,gind_finch_like_sdwpf_pl192_s2025
finch_like,,sdwpf,2144,336,2021,1.7950917204966956,0.6907241660857927,gind_finch_like_sdwpf_pl336_s2021
finch_like,,sdwpf,2144,336,2022,1.76583074228573,0.6819553906387674,gind_finch_like_sdwpf_pl336_s2022
finch_like,,sdwpf,2144,336,2023,1.7639104172668296,0.6722894542373976,gind_finch_like_sdwpf_pl336_s2023
finch_like,,sdwpf,2144,336,2024,1.835455376154663,0.6699659976674839,gind_finch_like_sdwpf_pl336_s2024
finch_like,,sdwpf,2144,336,2025,1.9100363487601832,0.7144942086291549,gind_finch_like_sdwpf_pl336_s2025
finch_like,,sdwpf,2144,720,2021,2.069812300926821,0.7578668895995643,gind_finch_like_sdwpf_pl720_s2021
finch_like,,sdwpf,2144,720,2022,2.0465143937997143,0.7557036214314633,gind_finch_like_sdwpf_pl720_s2022
finch_like,,sdwpf,2144,720,2023,2.0992496238014473,0.7625884882034203,gind_finch_like_sdwpf_pl720_s2023
finch_like,,sdwpf,2144,720,2024,2.0226587513896357,0.7508772089353821,gind_finch_like_sdwpf_pl720_s2024
finch_like,,sdwpf,2144,720,2025,2.0760080780508807,0.7588715510415665,gind_finch_like_sdwpf_pl720_s2025
maximin_dispersion,,ashrae,2362,96,2021,1120.1005859375,0.6937441229820251,gind_maximin_dispersion_ashrae_pl96_s2021
maximin_dispersion,,ashrae,2362,96,2022,1114.244140625,0.7026674151420593,gind_maximin_dispersion_ashrae_pl96_s2022
maximin_dispersion,,ashrae,2362,96,2023,1098.9283447265625,0.6965561509132385,gind_maximin_dispersion_ashrae_pl96_s2023
maximin_dispersion,,ashrae,2362,96,2024,1061.54638671875,0.6853039264678955,gind_maximin_dispersion_ashrae_pl96_s2024
maximin_dispersion,,ashrae,2362,96,2025,1100.5721435546875,0.6921234726905823,gind_maximin_dispersion_ashrae_pl96_s2025
maximin_dispersion,,ashrae,2362,192,2021,1957.1153564453125,0.8538506627082825,gind_maximin_dispersion_ashrae_pl192_s2021
maximin_dispersion,,ashrae,2362,192,2022,1890.27880859375,0.8426235914230347,gind_maximin_dispersion_ashrae_pl192_s2022
maximin_dispersion,,ashrae,2362,192,2023,1933.142333984375,0.8418748378753662,gind_maximin_dispersion_ashrae_pl192_s2023
maximin_dispersion,,ashrae,2362,192,2024,1943.590087890625,0.8452398180961609,gind_maximin_dispersion_ashrae_pl192_s2024
maximin_dispersion,,ashrae,2362,192,2025,1925.4576416015625,0.8575994968414307,gind_maximin_dispersion_ashrae_pl192_s2025
maximin_dispersion,,ashrae,2362,336,2021,1888.9266357421875,0.9060571789741516,gind_maximin_dispersion_ashrae_pl336_s2021
maximin_dispersion,,ashrae,2362,336,2022,1876.1304931640625,0.8766630291938782,gind_maximin_dispersion_ashrae_pl336_s2022
maximin_dispersion,,ashrae,2362,336,2023,1876.423583984375,0.8759886622428894,gind_maximin_dispersion_ashrae_pl336_s2023
maximin_dispersion,,ashrae,2362,336,2024,1876.27978515625,0.8779816627502441,gind_maximin_dispersion_ashrae_pl336_s2024
maximin_dispersion,,ashrae,2362,336,2025,1877.4794921875,0.8782389760017395,gind_maximin_dispersion_ashrae_pl336_s2025
maximin_dispersion,,ashrae,2362,720,2021,1348.621337890625,0.9429371953010559,gind_maximin_dispersion_ashrae_pl720_s2021
maximin_dispersion,,ashrae,2362,720,2022,1343.0770263671875,0.9321808815002441,gind_maximin_dispersion_ashrae_pl720_s2022
maximin_dispersion,,ashrae,2362,720,2023,1343.6060791015625,0.9376841187477112,gind_maximin_dispersion_ashrae_pl720_s2023
maximin_dispersion,,ashrae,2362,720,2024,1346.7451171875,0.9419173002243042,gind_maximin_dispersion_ashrae_pl720_s2024
maximin_dispersion,,ashrae,2362,720,2025,1348.3367919921875,0.9425111413002014,gind_maximin_dispersion_ashrae_pl720_s2025
maximin_dispersion,,basf,244,96,2021,0.1492806077003479,0.09144947677850723,gind_maximin_dispersion_basf_pl96_s2021
maximin_dispersion,,basf,244,96,2022,0.14918500185012817,0.09133882820606232,gind_maximin_dispersion_basf_pl96_s2022
maximin_dispersion,,basf,244,96,2023,0.13566672801971436,0.08602552115917206,gind_maximin_dispersion_basf_pl96_s2023
maximin_dispersion,,basf,244,96,2024,0.14718331396579742,0.0900210589170456,gind_maximin_dispersion_basf_pl96_s2024
maximin_dispersion,,basf,244,96,2025,0.14698974788188934,0.09022282809019089,gind_maximin_dispersion_basf_pl96_s2025
maximin_dispersion,,basf,244,192,2021,0.17767062783241272,0.10130693763494492,gind_maximin_dispersion_basf_pl192_s2021
maximin_dispersion,,basf,244,192,2022,0.175977423787117,0.10042399168014526,gind_maximin_dispersion_basf_pl192_s2022
maximin_dispersion,,basf,244,192,2023,0.1777174174785614,0.10134141147136688,gind_maximin_dispersion_basf_pl192_s2023
maximin_dispersion,,basf,244,192,2024,0.17778553068637848,0.10131850093603134,gind_maximin_dispersion_basf_pl192_s2024
maximin_dispersion,,basf,244,192,2025,0.17656946182250977,0.10079295188188553,gind_maximin_dispersion_basf_pl192_s2025
maximin_dispersion,,basf,244,336,2021,0.21305446326732635,0.11172159761190414,gind_maximin_dispersion_basf_pl336_s2021
maximin_dispersion,,basf,244,336,2022,0.21208512783050537,0.11138536781072617,gind_maximin_dispersion_basf_pl336_s2022
maximin_dispersion,,basf,244,336,2023,0.21300464868545532,0.11170680820941925,gind_maximin_dispersion_basf_pl336_s2023
maximin_dispersion,,basf,244,336,2024,0.21290385723114014,0.11168290674686432,gind_maximin_dispersion_basf_pl336_s2024
maximin_dispersion,,basf,244,336,2025,0.21286951005458832,0.11171290278434753,gind_maximin_dispersion_basf_pl336_s2025
maximin_dispersion,,basf,244,720,2021,0.2956092655658722,0.13171017169952393,gind_maximin_dispersion_basf_pl720_s2021
maximin_dispersion,,basf,244,720,2022,0.29553449153900146,0.13169479370117188,gind_maximin_dispersion_basf_pl720_s2022
maximin_dispersion,,basf,244,720,2023,0.29536744952201843,0.13167783617973328,gind_maximin_dispersion_basf_pl720_s2023
maximin_dispersion,,basf,244,720,2024,0.2955869436264038,0.13170617818832397,gind_maximin_dispersion_basf_pl720_s2024
maximin_dispersion,,basf,244,720,2025,0.29547086358070374,0.1316724568605423,gind_maximin_dispersion_basf_pl720_s2025
maximin_dispersion,,bdg2,2817,96,2021,10533329.0,13.55085563659668,gind_maximin_dispersion_bdg2_pl96_s2021
maximin_dispersion,,bdg2,2817,96,2022,10514081.0,13.397806167602539,gind_maximin_dispersion_bdg2_pl96_s2022
maximin_dispersion,,bdg2,2817,96,2023,10519751.0,13.476680755615234,gind_maximin_dispersion_bdg2_pl96_s2023
maximin_dispersion,,bdg2,2817,96,2024,10527802.0,13.534758567810059,gind_maximin_dispersion_bdg2_pl96_s2024
maximin_dispersion,,bdg2,2817,96,2025,10516988.0,13.459819793701172,gind_maximin_dispersion_bdg2_pl96_s2025
maximin_dispersion,,bdg2,2817,192,2021,5780486.0,13.85180950164795,gind_maximin_dispersion_bdg2_pl192_s2021
maximin_dispersion,,bdg2,2817,192,2022,5776766.5,13.822043418884277,gind_maximin_dispersion_bdg2_pl192_s2022
maximin_dispersion,,bdg2,2817,192,2023,5775899.0,13.798955917358398,gind_maximin_dispersion_bdg2_pl192_s2023
maximin_dispersion,,bdg2,2817,192,2024,5762464.5,13.75220775604248,gind_maximin_dispersion_bdg2_pl192_s2024
maximin_dispersion,,bdg2,2817,192,2025,5778897.0,13.84322738647461,gind_maximin_dispersion_bdg2_pl192_s2025
maximin_dispersion,,bdg2,2817,336,2021,3746548.5,13.956793785095215,gind_maximin_dispersion_bdg2_pl336_s2021
maximin_dispersion,,bdg2,2817,336,2022,3746423.0,13.9341459274292,gind_maximin_dispersion_bdg2_pl336_s2022
maximin_dispersion,,bdg2,2817,336,2023,3750711.5,13.948771476745605,gind_maximin_dispersion_bdg2_pl336_s2023
maximin_dispersion,,bdg2,2817,336,2024,3744520.5,13.928875923156738,gind_maximin_dispersion_bdg2_pl336_s2024
maximin_dispersion,,bdg2,2817,336,2025,3750523.25,13.961954116821289,gind_maximin_dispersion_bdg2_pl336_s2025
maximin_dispersion,,bdg2,2817,720,2021,2574392.25,15.661299705505371,gind_maximin_dispersion_bdg2_pl720_s2021
maximin_dispersion,,bdg2,2817,720,2022,2563901.0,15.53703784942627,gind_maximin_dispersion_bdg2_pl720_s2022
maximin_dispersion,,bdg2,2817,720,2023,2566631.75,15.564967155456543,gind_maximin_dispersion_bdg2_pl720_s2023
maximin_dispersion,,bdg2,2817,720,2024,2561436.75,15.541970252990723,gind_maximin_dispersion_bdg2_pl720_s2024
maximin_dispersion,,bdg2,2817,720,2025,2554614.25,15.491103172302246,gind_maximin_dispersion_bdg2_pl720_s2025
maximin_dispersion,,care_wind,238,96,2021,1.6366384029388428,0.5024141669273376,gind_maximin_dispersion_care_wind_pl96_s2021
maximin_dispersion,,care_wind,238,96,2022,1.6239084005355835,0.49870818853378296,gind_maximin_dispersion_care_wind_pl96_s2022
maximin_dispersion,,care_wind,238,96,2023,1.6366559267044067,0.5028334259986877,gind_maximin_dispersion_care_wind_pl96_s2023
maximin_dispersion,,care_wind,238,96,2024,1.6407651901245117,0.5017102360725403,gind_maximin_dispersion_care_wind_pl96_s2024
maximin_dispersion,,care_wind,238,96,2025,1.6317466497421265,0.4992830157279968,gind_maximin_dispersion_care_wind_pl96_s2025
maximin_dispersion,,care_wind,238,192,2021,1.80071222782135,0.536083996295929,gind_maximin_dispersion_care_wind_pl192_s2021
maximin_dispersion,,care_wind,238,192,2022,1.8710672855377197,0.559731125831604,gind_maximin_dispersion_care_wind_pl192_s2022
maximin_dispersion,,care_wind,238,192,2023,1.8740878105163574,0.5570815801620483,gind_maximin_dispersion_care_wind_pl192_s2023
maximin_dispersion,,care_wind,238,192,2024,1.8271732330322266,0.5463382601737976,gind_maximin_dispersion_care_wind_pl192_s2024
maximin_dispersion,,care_wind,238,192,2025,1.8830342292785645,0.560973584651947,gind_maximin_dispersion_care_wind_pl192_s2025
maximin_dispersion,,care_wind,238,336,2021,2.0571844577789307,0.5927414298057556,gind_maximin_dispersion_care_wind_pl336_s2021
maximin_dispersion,,care_wind,238,336,2022,2.05167818069458,0.5983564853668213,gind_maximin_dispersion_care_wind_pl336_s2022
maximin_dispersion,,care_wind,238,336,2023,2.0887200832366943,0.6062306761741638,gind_maximin_dispersion_care_wind_pl336_s2023
maximin_dispersion,,care_wind,238,336,2024,2.090827226638794,0.6025665998458862,gind_maximin_dispersion_care_wind_pl336_s2024
maximin_dispersion,,care_wind,238,336,2025,2.0719926357269287,0.6042042374610901,gind_maximin_dispersion_care_wind_pl336_s2025
maximin_dispersion,,care_wind,238,720,2021,2.373255491256714,0.6774744391441345,gind_maximin_dispersion_care_wind_pl720_s2021
maximin_dispersion,,care_wind,238,720,2022,2.3639047145843506,0.6823166012763977,gind_maximin_dispersion_care_wind_pl720_s2022
maximin_dispersion,,care_wind,238,720,2023,2.356882333755493,0.6847928166389465,gind_maximin_dispersion_care_wind_pl720_s2023
maximin_dispersion,,care_wind,238,720,2024,2.3875694274902344,0.6770766377449036,gind_maximin_dispersion_care_wind_pl720_s2024
maximin_dispersion,,care_wind,238,720,2025,2.3641483783721924,0.6824366450309753,gind_maximin_dispersion_care_wind_pl720_s2025
maximin_dispersion,,kamp,228,96,2021,0.3336644768714905,0.23314690589904785,gind_maximin_dispersion_kamp_pl96_s2021
maximin_dispersion,,kamp,228,96,2022,0.27368801832199097,0.20966677367687225,gind_maximin_dispersion_kamp_pl96_s2022
maximin_dispersion,,kamp,228,96,2023,0.260938823223114,0.2005222737789154,gind_maximin_dispersion_kamp_pl96_s2023
maximin_dispersion,,kamp,228,96,2024,0.31790897250175476,0.22832219302654266,gind_maximin_dispersion_kamp_pl96_s2024
maximin_dispersion,,kamp,228,96,2025,0.328328400850296,0.2360536903142929,gind_maximin_dispersion_kamp_pl96_s2025
maximin_dispersion,,kamp,228,192,2021,0.4137343466281891,0.2828424870967865,gind_maximin_dispersion_kamp_pl192_s2021
maximin_dispersion,,kamp,228,192,2022,0.39954468607902527,0.27941522002220154,gind_maximin_dispersion_kamp_pl192_s2022
maximin_dispersion,,kamp,228,192,2023,0.4418008327484131,0.29113200306892395,gind_maximin_dispersion_kamp_pl192_s2023
maximin_dispersion,,kamp,228,192,2024,0.4304763972759247,0.2918848991394043,gind_maximin_dispersion_kamp_pl192_s2024
maximin_dispersion,,kamp,228,192,2025,0.423601359128952,0.2841953635215759,gind_maximin_dispersion_kamp_pl192_s2025
maximin_dispersion,,kamp,228,336,2021,0.5779610872268677,0.3512924015522003,gind_maximin_dispersion_kamp_pl336_s2021
maximin_dispersion,,kamp,228,336,2022,0.5543412566184998,0.3444705605506897,gind_maximin_dispersion_kamp_pl336_s2022
maximin_dispersion,,kamp,228,336,2023,0.5879323482513428,0.35737577080726624,gind_maximin_dispersion_kamp_pl336_s2023
maximin_dispersion,,kamp,228,336,2024,0.5562983751296997,0.3572158217430115,gind_maximin_dispersion_kamp_pl336_s2024
maximin_dispersion,,kamp,228,336,2025,0.5677756071090698,0.3535655736923218,gind_maximin_dispersion_kamp_pl336_s2025
maximin_dispersion,,kamp,228,720,2021,0.8987199068069458,0.5115039348602295,gind_maximin_dispersion_kamp_pl720_s2021
maximin_dispersion,,kamp,228,720,2022,0.908494770526886,0.5172522068023682,gind_maximin_dispersion_kamp_pl720_s2022
maximin_dispersion,,kamp,228,720,2023,0.9257936477661133,0.5207736492156982,gind_maximin_dispersion_kamp_pl720_s2023
maximin_dispersion,,kamp,228,720,2024,0.9182443022727966,0.5218123197555542,gind_maximin_dispersion_kamp_pl720_s2024
maximin_dispersion,,kamp,228,720,2025,0.8992972373962402,0.5068893432617188,gind_maximin_dispersion_kamp_pl720_s2025
maximin_dispersion,,sdwpf,2144,96,2021,1.2476176023483276,0.550809383392334,gind_maximin_dispersion_sdwpf_pl96_s2021
maximin_dispersion,,sdwpf,2144,96,2022,1.4254649877548218,0.6157248020172119,gind_maximin_dispersion_sdwpf_pl96_s2022
maximin_dispersion,,sdwpf,2144,96,2023,1.1743073463439941,0.5314767360687256,gind_maximin_dispersion_sdwpf_pl96_s2023
maximin_dispersion,,sdwpf,2144,96,2024,1.2239493131637573,0.5469366312026978,gind_maximin_dispersion_sdwpf_pl96_s2024
maximin_dispersion,,sdwpf,2144,96,2025,1.2597914934158325,0.5600118637084961,gind_maximin_dispersion_sdwpf_pl96_s2025
maximin_dispersion,,sdwpf,2144,192,2021,1.569447636604309,0.6112594604492188,gind_maximin_dispersion_sdwpf_pl192_s2021
maximin_dispersion,,sdwpf,2144,192,2022,1.6284019947052002,0.6116799712181091,gind_maximin_dispersion_sdwpf_pl192_s2022
maximin_dispersion,,sdwpf,2144,192,2023,1.5270044803619385,0.6269693374633789,gind_maximin_dispersion_sdwpf_pl192_s2023
maximin_dispersion,,sdwpf,2144,192,2024,1.53129243850708,0.6278870701789856,gind_maximin_dispersion_sdwpf_pl192_s2024
maximin_dispersion,,sdwpf,2144,192,2025,1.486664056777954,0.6041272282600403,gind_maximin_dispersion_sdwpf_pl192_s2025
maximin_dispersion,,sdwpf,2144,336,2021,1.8983869323502456,0.7173317620457523,gind_maximin_dispersion_sdwpf_pl336_s2021
maximin_dispersion,,sdwpf,2144,336,2022,1.7498514674514767,0.6739295159250572,gind_maximin_dispersion_sdwpf_pl336_s2022
