model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
iFlashformer,,kamp,228,720,2023,0.9226072430610657,0.513430655002594,ind_iFlash_kamp_pl720_s2023
iFlashformer,,kamp,228,720,2024,0.9185908436775208,0.5113397836685181,ind_iFlash_kamp_pl720_s2024
iFlashformer,,kamp,228,720,2025,0.9187037944793701,0.519120991230011,ind_iFlash_kamp_pl720_s2025
iFlashformer,,sdwpf,2144,96,2021,1.3738563060760498,0.5981833338737488,ind_iFlash_sdwpf_pl96_s2021
iFlashformer,,sdwpf,2144,96,2022,1.2491604089736938,0.5560110211372375,ind_iFlash_sdwpf_pl96_s2022
iFlashformer,,sdwpf,2144,96,2023,1.2483347654342651,0.5573321580886841,ind_iFlash_sdwpf_pl96_s2023
iFlashformer,,sdwpf,2144,96,2024,1.253343939781189,0.5544769167900085,ind_iFlash_sdwpf_pl96_s2024
iFlashformer,,sdwpf,2144,96,2025,1.2410351037979126,0.5485695600509644,ind_iFlash_sdwpf_pl96_s2025
iFlashformer,,sdwpf,2144,192,2021,1.5639636516571045,0.6325806975364685,ind_iFlash_sdwpf_pl192_s2021
iFlashformer,,sdwpf,2144,192,2022,1.5742961168289185,0.6342759132385254,ind_iFlash_sdwpf_pl192_s2022
iFlashformer,,sdwpf,2144,192,2023,1.591198444366455,0.6338917016983032,ind_iFlash_sdwpf_pl192_s2023
iFlashformer,,sdwpf,2144,192,2024,1.570312261581421,0.6360645294189453,ind_iFlash_sdwpf_pl192_s2024
iFlashformer,,sdwpf,2144,192,2025,1.5938419103622437,0.6424590945243835,ind_iFlash_sdwpf_pl192_s2025
iFlashformer,,sdwpf,2144,336,2021,1.8264488575651605,0.6832320709988822,ind_iFlash_sdwpf_pl336_s2021
iFlashformer,,sdwpf,2144,336,2022,1.866894827405009,0.7021664846205805,ind_iFlash_sdwpf_pl336_s2022
iFlashformer,,sdwpf,2144,336,2023,1.8323112367291237,0.6854553724170828,ind_iFlash_sdwpf_pl336_s2023
iFlashformer,,sdwpf,2144,336,2024,1.8514032425591356,0.6960548610732331,ind_iFlash_sdwpf_pl336_s2024
iFlashformer,,sdwpf,2144,336,2025,1.8077908081951826,0.6887779892436662,ind_iFlash_sdwpf_pl336_s2025
iFlashformer,,sdwpf,2144,720,2021,2.027682321678607,0.7468834048803712,ind_iFlash_sdwpf_pl720_s2021
iFlashformer,,sdwpf,2144,720,2022,2.050880662288137,0.7511585016781238,ind_iFlash_sdwpf_pl720_s2022
iFlashformer,,sdwpf,2144,720,2023,2.040109247354771,0.7447029812267121,ind_iFlash_sdwpf_pl720_s2023
iFlashformer,,sdwpf,2144,720,2024,2.0725343583543228,0.7484324506941621,ind_iFlash_sdwpf_pl720_s2024
iFlashformer,,sdwpf,2144,720,2025,2.0410019083987967,0.7477767026951825,ind_iFlash_sdwpf_pl720_s2025
iTransformer,,ashrae,2362,96,2021,1087.6494140625,0.6950466632843018,ind_iT_ashrae_pl96_s2021
iTransformer,,ashrae,2362,96,2022,1120.736328125,0.7010677456855774,ind_iT_ashrae_pl96_s2022
iTransformer,,ashrae,2362,96,2023,1100.7598876953125,0.6967904567718506,ind_iT_ashrae_pl96_s2023
iTransformer,,ashrae,2362,96,2024,1082.0008544921875,0.6956804990768433,ind_iT_ashrae_pl96_s2024
iTransformer,,ashrae,2362,96,2025,1116.385009765625,0.6984052062034607,ind_iT_ashrae_pl96_s2025
iTransformer,,ashrae,2362,192,2021,1907.904052734375,0.8428040146827698,ind_iT_ashrae_pl192_s2021
iTransformer,,ashrae,2362,192,2022,1856.0025634765625,0.8408796787261963,ind_iT_ashrae_pl192_s2022
iTransformer,,ashrae,2362,192,2023,1925.0347900390625,0.8436092734336853,ind_iT_ashrae_pl192_s2023
iTransformer,,ashrae,2362,192,2024,1894.525634765625,0.8447477221488953,ind_iT_ashrae_pl192_s2024
iTransformer,,ashrae,2362,192,2025,1850.1693115234375,0.8383513689041138,ind_iT_ashrae_pl192_s2025
iTransformer,,ashrae,2362,336,2021,1875.340576171875,0.8786462545394897,ind_iT_ashrae_pl336_s2021
iTransformer,,ashrae,2362,336,2022,1878.2779541015625,0.8856489062309265,ind_iT_ashrae_pl336_s2022
iTransformer,,ashrae,2362,336,2023,1880.9571533203125,0.8882087469100952,ind_iT_ashrae_pl336_s2023
iTransformer,,ashrae,2362,336,2024,1875.6160888671875,0.8797608613967896,ind_iT_ashrae_pl336_s2024
iTransformer,,ashrae,2362,336,2025,1877.494873046875,0.8796653747558594,ind_iT_ashrae_pl336_s2025
iTransformer,,ashrae,2362,720,2021,1344.551025390625,0.9403559565544128,ind_iT_ashrae_pl720_s2021
iTransformer,,ashrae,2362,720,2022,1354.675048828125,0.9578824043273926,ind_iT_ashrae_pl720_s2022
iTransformer,,ashrae,2362,720,2023,1344.1546630859375,0.9392493963241577,ind_iT_ashrae_pl720_s2023
iTransformer,,ashrae,2362,720,2024,1355.60400390625,0.9599511027336121,ind_iT_ashrae_pl720_s2024
iTransformer,,ashrae,2362,720,2025,1343.89794921875,0.9381793141365051,ind_iT_ashrae_pl720_s2025
iTransformer,,basf,244,96,2021,0.14119122922420502,0.08816070854663849,ind_iT_basf_pl96_s2021
iTransformer,,basf,244,96,2022,0.1437453031539917,0.08911450952291489,ind_iT_basf_pl96_s2022
iTransformer,,basf,244,96,2023,0.14396627247333527,0.0894007757306099,ind_iT_basf_pl96_s2023
iTransformer,,basf,244,96,2024,0.14078988134860992,0.08775969594717026,ind_iT_basf_pl96_s2024
iTransformer,,basf,244,96,2025,0.14021281898021698,0.08804356306791306,ind_iT_basf_pl96_s2025
iTransformer,,basf,244,192,2021,0.17244268953800201,0.09976785629987717,ind_iT_basf_pl192_s2021
iTransformer,,basf,244,192,2022,0.17153601348400116,0.09926532208919525,ind_iT_basf_pl192_s2022
iTransformer,,basf,244,192,2023,0.17657311260700226,0.1006682887673378,ind_iT_basf_pl192_s2023
iTransformer,,basf,244,192,2024,0.1735624223947525,0.09957210719585419,ind_iT_basf_pl192_s2024
iTransformer,,basf,244,192,2025,0.17579324543476105,0.10060113668441772,ind_iT_basf_pl192_s2025
iTransformer,,basf,244,336,2021,0.20739838480949402,0.11044991761445999,ind_iT_basf_pl336_s2021
iTransformer,,basf,244,336,2022,0.21289528906345367,0.1117062121629715,ind_iT_basf_pl336_s2022
iTransformer,,basf,244,336,2023,0.21023419499397278,0.11111672222614288,ind_iT_basf_pl336_s2023
iTransformer,,basf,244,336,2024,0.2108089178800583,0.11097865551710129,ind_iT_basf_pl336_s2024
iTransformer,,basf,244,336,2025,0.21301530301570892,0.11171098053455353,ind_iT_basf_pl336_s2025
iTransformer,,basf,244,720,2021,0.2939367890357971,0.13131757080554962,ind_iT_basf_pl720_s2021
iTransformer,,basf,244,720,2022,0.29345405101776123,0.13124115765094757,ind_iT_basf_pl720_s2022
iTransformer,,basf,244,720,2023,0.2935565114021301,0.13119365274906158,ind_iT_basf_pl720_s2023
iTransformer,,basf,244,720,2024,0.2934436798095703,0.13132056593894958,ind_iT_basf_pl720_s2024
iTransformer,,basf,244,720,2025,0.2934194505214691,0.13135270774364471,ind_iT_basf_pl720_s2025
iTransformer,,bdg2,2817,96,2021,10525966.0,13.535114288330078,ind_iT_bdg2_pl96_s2021
iTransformer,,bdg2,2817,96,2022,10520505.0,13.476694107055664,ind_iT_bdg2_pl96_s2022
iTransformer,,bdg2,2817,96,2023,10513869.0,13.403091430664062,ind_iT_bdg2_pl96_s2023
iTransformer,,bdg2,2817,96,2024,10519751.0,13.46424674987793,ind_iT_bdg2_pl96_s2024
iTransformer,,bdg2,2817,96,2025,10514391.0,13.414935111999512,ind_iT_bdg2_pl96_s2025
iTransformer,,bdg2,2817,192,2021,5767125.5,13.734319686889648,ind_iT_bdg2_pl192_s2021
iTransformer,,bdg2,2817,192,2022,5778514.5,13.77120590209961,ind_iT_bdg2_pl192_s2022
iTransformer,,bdg2,2817,192,2023,5781007.0,13.858970642089844,ind_iT_bdg2_pl192_s2023
iTransformer,,bdg2,2817,192,2024,5765870.5,13.804563522338867,ind_iT_bdg2_pl192_s2024
iTransformer,,bdg2,2817,192,2025,5765800.5,13.741018295288086,ind_iT_bdg2_pl192_s2025
iTransformer,,bdg2,2817,336,2021,3749270.25,13.970816612243652,ind_iT_bdg2_pl336_s2021
iTransformer,,bdg2,2817,336,2022,3748072.5,14.013914108276367,ind_iT_bdg2_pl336_s2022
iTransformer,,bdg2,2817,336,2023,3740562.5,13.882716178894043,ind_iT_bdg2_pl336_s2023
iTransformer,,bdg2,2817,336,2024,3758721.25,14.049114227294922,ind_iT_bdg2_pl336_s2024
iTransformer,,bdg2,2817,336,2025,3757037.5,13.97946834564209,ind_iT_bdg2_pl336_s2025
iTransformer,,bdg2,2817,720,2021,2566993.25,15.624580383300781,ind_iT_bdg2_pl720_s2021
iTransformer,,bdg2,2817,720,2022,2586501.0,15.715721130371094,ind_iT_bdg2_pl720_s2022
iTransformer,,bdg2,2817,720,2023,2560228.0,15.581425666809082,ind_iT_bdg2_pl720_s2023
iTransformer,,bdg2,2817,720,2024,2519134.5,15.277925491333008,ind_iT_bdg2_pl720_s2024
iTransformer,,bdg2,2817,720,2025,2550300.5,15.480267524719238,ind_iT_bdg2_pl720_s2025
